DJI_20211224092312_0125 H_34.99999_23.32763
11874 6.56323 3.04159
11875 4.28713 6.55395
11876 3.98757 -0.58727
11922 3.51742 8.41754
11923 7.55649 1.39663
11924 4.35406 -0.61685
11925 7.35077 1.73954
11926 1.32050 1.82694
11927 2.48387 0.13716
11939 1.30425 9.04232
11940 -2.14648 8.74343
11941 -1.92614 8.68767
11942 2.45376 8.93872
11943 -3.05162 9.49967
11944 2.16653 9.73714
11945 -3.17108 9.84227
11946 2.15409 7.96542
11947 1.43656 10.77006
11948 0.38929 4.26312
11949 -2.35432 3.17975
11950 2.82743 3.70790
11951 0.53073 4.44634
11952 -2.62521 3.16358
11953 -0.65148 5.80811
11960 -1.92438 5.07874
11961 -0.27146 5.06706
11964 0.04628 1.92483
11965 3.40716 -0.52577
11966 0.34455 1.51650
11967 -1.64975 0.38765
11968 3.02956 -0.49936
11969 4.55776 -0.08674
11970 14.63413 1.40497
11971 7.05409 2.08332
11972 13.17791 1.99280
11973 6.51975 5.47247
11976 11.30197 5.75774
11977 9.20854 6.49775
11978 13.00439 9.66505
11979 11.20992 11.06949
11980 11.17831 7.15512
11981 10.41245 3.53407
11982 16.74235 6.19057
11983 8.11379 4.39658
11984 10.90847 4.32427
11985 14.31084 5.30444
11986 15.24332 3.77859
11987 12.31372 0.92532
11994 10.35701 7.98007
11995 6.24367 8.67549
11996 3.39375 8.81825
11997 16.46818 8.71749
11998 14.30897 10.94054
11999 3.50084 10.34298
12000 9.70858 10.93375
12001 4.13215 7.53716
12002 15.34527 10.99940
12018 11.39017 -3.98972
12019 10.64219 -4.66665
12020 10.55367 -4.56815
12021 2.85699 8.31423
12022 15.22969 -1.31521
14662 -11.81596 -10.19866
14685 14.65428 -8.79170
-99
DJI_20211224093705_0642 H_34.99999_23.32763
2469 6.82704 -8.13720
2470 13.16375 -7.41203
2471 9.19503 -11.02221
2472 13.41994 -11.33977
2473 9.28313 -7.46683
2474 7.67577 -11.05482
2475 14.73172 -7.96672
2476 15.10605 -9.74412
2477 6.00213 -7.69988
2478 13.29869 -10.94159
2479 6.65255 -8.49511
2480 12.94479 -10.61615
2481 14.56137 -11.45529
2531 13.73842 -4.88001
2532 8.42492 -6.30056
2533 6.29504 -6.14964
2534 15.49004 -5.43007
2535 14.36994 -6.46926
2536 13.73779 -6.43513
2537 8.63253 -6.03146
2538 -14.15208 -3.15478
2541 -9.28836 -3.49815
2542 -8.96952 -5.75652
2543 -7.94880 -3.93882
2544 -9.75090 -2.94425
2546 -4.67438 -4.17258
2547 0.33433 -4.99076
2548 -4.05100 -4.38309
2549 -3.51770 -2.34128
2550 -3.05560 -2.52582
2551 -3.90306 -2.34213
2552 -9.94132 -6.86875
2553 -7.74421 -4.23187
2554 -5.54133 -3.55607
2556 -4.52229 -5.89021
2558 -9.97361 -6.08600
2559 -9.43149 -6.45727
2560 3.02371 -6.70375
2561 -0.92852 -6.73391
2562 -16.95038 -6.77863
2575 -15.95871 8.89507
2578 -13.03858 7.52797
2580 -12.47309 8.77805
2581 -15.40886 10.17818
2584 -3.56265 2.21705
2588 -9.02519 -0.08795
2589 -3.37952 -0.46124
2590 -9.25917 0.42652
2591 -3.74792 2.09436
2592 -5.73052 1.42840
2603 -3.81438 -9.45760
2604 -0.47675 -8.09646
2605 -6.89882 -11.03767
2606 -7.32552 -10.99127
2607 0.53256 -10.44357
2608 -0.11601 -10.75644
2609 -9.03377 -10.36186
2610 1.08773 -9.41109
2611 3.31572 -8.09626
2612 -0.40538 -7.09816
2613 -14.47074 -5.05685
2614 -8.07370 -10.05601
2615 -4.25974 -8.34559
2629 -16.25643 6.94658
2630 -14.19544 6.49775
2631 -15.50689 5.62211
2632 -13.50399 10.35300
2633 -17.08863 7.95038
2634 -6.47802 2.10447
2636 -7.09088 0.76807
2640 -3.57683 4.88806
2641 -3.81990 5.19932
2642 -4.08871 3.61495
2643 -5.57065 5.59527
2645 -8.89332 3.90611
2647 -9.41065 5.55013
2648 -3.80463 6.68266
2650 -4.49781 6.12601
2651 -3.51356 5.34200
2652 -8.26890 5.78931
2656 -15.86197 8.56615
2658 -4.85583 7.62933
2659 -10.53802 9.62871
2660 -10.11880 8.10195
2661 -10.23461 10.12035
2662 -7.00766 9.52931
2663 -7.16417 9.92833
2664 -7.73598 11.21104
2667 -5.27867 11.46907
2673 -16.30178 10.96056
2675 -13.58168 0.92413
2676 -13.03791 4.11674
2677 -11.66374 -0.67424
2678 -14.17075 -0.57049
2679 -12.62605 -1.36609
2680 -15.81187 -0.57389
2686 -15.95477 4.20004
2687 -16.99266 2.87977
2688 -12.44452 3.76310
2690 -16.84308 2.69769
2693 -10.75618 -1.58501
2694 -14.94575 -1.05469
2723 -16.08568 -8.41726
2724 -17.00652 -10.68489
2725 -16.08084 -7.95030
2726 -16.79520 -9.30417
2727 -16.59424 -8.83728
2728 -16.36766 -9.03772
2729 -12.34154 -9.10240
2750 -14.86175 -6.26029
2751 -11.06134 -5.80234
2752 -12.31127 -5.51550
2753 -12.17049 -3.44459
2758 -13.36618 -4.74501
11817 6.02149 -0.43366
11818 3.67429 -4.19540
11819 10.99041 -7.95687
11872 6.21707 -1.48320
11873 5.60494 0.00057
11874 6.81805 -1.77809
11875 4.55006 1.73682
11876 4.23625 -5.38672
11922 3.78536 3.60505
11923 7.80533 -3.41408
11924 4.59977 -5.41574
11925 7.60645 -3.07851
11926 1.58117 -2.98443
11927 2.73448 -4.66317
11929 -2.26128 9.63734
11930 0.12504 9.05050
11931 0.72224 10.37747
11932 -2.14585 10.15448
11933 0.23371 8.86926
11934 -2.29453 9.49057
11935 -0.90984 10.75915
11936 -3.68868 10.30320
11937 -0.88346 8.02810
11938 -1.28486 11.10157
11939 1.56808 4.23336
11940 -1.89659 3.94707
11941 -1.68023 3.89572
11942 2.71705 4.13183
11943 -2.79445 4.70739
11944 2.43341 4.93222
11945 -2.91871 5.05463
11946 2.41063 3.15936
11947 1.70443 5.97108
11948 0.65075 -0.55245
11949 -2.10165 -1.61549
11950 3.08292 -1.11019
11951 0.78526 -0.36162
11952 -2.36844 -1.63920
11953 -0.39457 0.99968
11960 -1.66686 0.27608
11961 -0.01349 0.25499
11964 0.29913 -2.87423
11965 3.64803 -5.31487
11966 0.59406 -3.28218
11967 -1.40295 -4.40112
11968 3.28465 -5.30380
11969 4.80029 -4.88696
11970 14.87538 -3.40032
11971 7.30567 -2.74015
11972 13.43276 -2.82074
11973 6.79968 0.64727
11974 10.08208 1.85068
11975 6.43267 6.06914
11976 11.57133 0.93516
11977 9.48191 1.67187
11978 13.30504 4.86058
11979 11.51336 6.26431
11980 11.45332 2.33703
11981 10.66763 -1.28850
11982 17.02410 1.36926
11983 8.37784 -0.42974
11984 11.16986 -0.49298
11985 14.58159 0.48672
11986 15.50085 -1.03781
11987 12.56193 -3.87636
11990 13.08166 10.12845
11991 9.30451 7.48560
11992 13.00272 9.54313
11993 12.69764 9.83159
11994 10.63944 3.16124
11995 6.52347 3.86331
11996 3.65904 4.00254
11997 16.77486 3.90567
11998 14.62927 6.13326
11999 3.77836 5.52934
12000 10.00245 6.12220
12001 4.39932 2.71845
12002 15.66892 6.20726
12008 6.44098 11.49158
12009 6.53987 9.93596
12010 3.57292 8.93603
12011 15.23513 10.81214
12012 3.78146 11.01771
12013 15.90670 11.49146
12014 6.27381 11.00430
12015 6.84441 10.98217
12016 8.17271 10.27994
12017 13.15297 10.55438
12018 11.60360 -8.74823
12019 10.85776 -9.41894
12020 10.77055 -9.32218
12021 3.12189 3.50492
12022 15.45010 -6.10172
-99
DJI_20211224093706_0643 H_34.99999_23.32763
2199 -11.96569 8.08928
2210 -15.77493 7.74092
2279 -6.53164 10.47613
2531 13.93970 -9.64367
2532 8.63001 -11.05263
2533 6.51110 -10.90443
2534 15.66624 -10.18238
2535 14.54568 -11.20428
2536 13.91640 -11.16959
2537 8.84239 -10.79070
2538 -13.87659 -7.88015
2541 -9.02347 -8.24309
2542 -8.69733 -10.47756
2543 -7.68704 -8.67930
2544 -9.49094 -7.68904
2546 -4.42650 -8.94662
2547 0.56906 -9.75258
2548 -3.79551 -9.14221
2549 -3.26678 -7.12419
2550 -2.80761 -7.31322
2551 -3.65078 -7.12934
2552 -9.65818 -11.57284
2553 -7.48350 -8.97072
2554 -5.28706 -8.32977
2556 -4.25168 -10.86516
2560 3.25020 -11.45043
2561 -0.67909 -11.48204
2562 -16.62869 -11.42601
2564 -11.91691 10.85399
2566 -13.47732 8.56792
2567 -14.79573 8.39525
2575 -15.76372 4.16129
2576 -12.11205 3.16667
2578 -12.81862 2.75629
2580 -12.25878 4.00908
2581 -15.21984 5.45037
2582 -11.34612 9.99705
2583 -9.25169 11.27076
2584 -3.31203 -2.59727
2585 -3.92028 8.54199
2588 -8.77384 -4.86416
2589 -3.13041 -5.26447
2590 -9.00963 -4.34963
2591 -3.50130 -2.71963
2592 -5.48427 -3.37923
2593 -5.09350 11.43558
2594 -10.74827 10.28920
2595 -7.85803 8.28398
2618 -14.55076 8.64083
2623 -14.18643 8.06224
2625 -14.82672 8.46408
2626 -16.46155 8.11149
2627 -13.24425 9.14621
2629 -16.04415 2.19878
2630 -13.97293 1.73616
2631 -15.27639 0.86757
2632 -13.30226 5.60964
2633 -16.88515 3.22779
2634 -6.23368 -2.70015
2636 -6.84063 -4.03186
2640 -3.32851 0.06472
2641 -3.57626 0.37448
2642 -3.84946 -1.19509
2643 -5.33143 0.78190
2645 -8.65139 -0.89363
2647 -9.17901 0.75016
2648 -3.56314 1.86140
2650 -4.25572 1.30651
2651 -3.26143 0.51095
2652 -8.02300 0.98037
2656 -15.66455 3.82985
2658 -4.61607 2.81113
2659 -10.32051 4.85932
2660 -9.88870 3.32704
2661 -10.01484 5.34730
2662 -6.78112 4.73212
2663 -6.93407 5.13578
2664 -7.51473 6.42589
2667 -5.04450 6.66931
2673 -16.12459 6.25162
2675 -13.31988 -3.82748
2676 -12.79794 -0.65517
2677 -11.40015 -5.43698
2678 -13.90948 -5.32175
2679 -12.35884 -6.11268
2680 -15.55059 -5.30752
2686 -15.71938 -0.54781
2687 -16.74988 -1.85504
2688 -12.20057 -1.01155
2690 -16.60069 -2.04023
2693 -10.49497 -6.34168
2694 -14.68006 -5.79292
2750 -14.56434 -10.93468
2751 -10.77854 -10.51037
2752 -12.02374 -10.22632
2753 -11.89976 -8.17545
2758 -13.08191 -9.45390
11816 13.65571 11.02868
11817 6.26894 -5.27661
11818 3.90863 -8.97693
11871 14.52379 8.01277
11872 6.45226 -6.29614
11873 5.84169 -4.82526
11874 7.04815 -6.58840
11875 4.79116 -3.09433
11876 4.47324 -10.14755
11918 14.01032 8.14771
11919 10.45224 7.89399
11920 10.91813 7.86112
11921 15.33512 8.47182
11922 4.03651 -1.23911
11923 8.02656 -8.20662
11924 4.82601 -10.18316
11925 7.83179 -7.87709
11926 1.81644 -7.77740
11927 2.97138 -9.44627
11928 -2.86041 9.49497
11929 -2.01623 4.81111
11930 0.37463 4.22289
11931 0.97268 5.55897
11932 -1.90354 5.33418
11933 0.48647 4.03532
11934 -2.05258 4.67187
11935 -0.66353 5.94586
11936 -3.44731 5.48965
11937 -0.63793 3.20310
11938 -1.03607 6.28329
11939 1.82041 -0.60769
11940 -1.65086 -0.88218
11941 -1.42304 -0.94168
11942 2.96376 -0.70443
11943 -2.54234 -0.11798
11944 2.68620 0.08877
11945 -2.66749 0.22725
11946 2.66125 -1.67799
11947 1.95193 1.13415
11948 0.90072 -5.36574
11949 -1.85329 -6.40919
11950 3.32155 -5.92468
11951 1.02907 -5.17657
11952 -2.11544 -6.43674
11953 -0.14856 -3.82238
11954 -1.82920 9.97618
11956 -4.01487 10.84673
11957 -2.71868 9.29069
11958 -3.59923 9.23560
11959 1.74837 8.87433
11960 -1.42464 -4.53099
11961 0.23494 -4.56572
11963 1.75127 9.25170
11965 3.87639 -10.08180
11966 0.83555 -8.06774
11967 -1.15176 -9.17077
11968 3.51167 -10.06891
11969 5.02579 -9.66088
11970 15.07449 -8.18130
11971 7.53764 -7.54207
11972 13.63983 -7.61034
11973 7.03264 -4.19776
11974 10.32375 -2.99581
11975 6.68908 1.22159
11976 11.80519 -3.89527
11977 9.72084 -3.16017
11978 13.56149 0.02403
11979 11.78077 1.41688
11980 11.69241 -2.49750
11981 10.89431 -6.11234
11982 17.25226 -3.45346
11983 8.60944 -5.25357
11984 11.39781 -5.31040
11985 14.80603 -4.33056
11986 15.71293 -5.85118
11987 12.76951 -8.65484
11990 13.36597 5.30299
11991 9.56777 2.64467
11992 13.28719 4.70028
11993 12.98475 4.99601
11994 10.88535 -1.68155
11995 6.78088 -0.98109
11996 3.90583 -0.84226
11997 17.02692 -0.92971
11998 14.90306 1.28126
11999 4.03489 0.67947
12000 10.26664 1.27917
12001 4.64353 -2.11893
12002 15.94195 1.37174
12003 4.31593 5.68172
12004 12.63099 7.65419
12005 4.84150 4.25795
12006 16.93999 2.93714
12007 13.14890 4.93729
12008 6.71101 6.67031
12009 6.80574 5.10613
12010 3.83783 4.09708
12011 15.54364 5.99074
12012 4.04971 6.19458
12013 16.22739 6.67573
12014 6.54412 6.17701
12015 7.11747 6.15857
12016 8.44632 5.44107
12017 13.44350 5.72770
12021 3.36782 -1.33244
12024 11.62544 10.35225
12025 10.72417 10.91985
12026 4.39603 10.18535
12027 9.05318 11.29426
12028 6.45258 10.26817
12029 8.67461 10.32584
12030 12.93464 11.09187
12031 13.55876 8.47469
12032 10.85756 11.49981
12033 14.34279 10.45909
12034 14.51350 10.31180
12035 2.69896 11.16958
12036 11.80470 11.28576
12037 15.53653 8.63501
12038 13.86315 8.27731
12039 10.32412 7.86582
12040 7.79266 9.64894
-99
DJI_20211224093708_0644 H_34.99999_23.32763
2175 -12.67773 9.01656
2178 -13.41896 9.69902
2180 -15.42630 8.54361
2181 -14.55957 9.66065
2182 -16.39408 9.53067
2184 -13.45643 7.95595
2199 -11.77077 3.26402
2210 -15.58871 2.93645
2279 -6.32289 5.61266
2319 -6.46171 9.88651
2320 -9.67645 11.19789
2321 -8.55107 10.34896
2322 -9.65244 7.92085
2324 -6.88939 9.45383
2325 -4.20287 9.05079
2326 -4.40029 10.80828
2329 -5.89708 8.35400
2330 -4.04754 11.24057
2522 14.70731 10.83999
2564 -11.72780 6.03263
2566 -13.29116 3.76144
2567 -14.61411 3.58951
2575 -15.54961 -0.65315
2576 -11.89795 -1.67102
2578 -12.59992 -2.07158
2580 -12.04076 -0.82519
2581 -15.01838 0.64188
2582 -11.15465 5.15998
2583 -9.05882 6.42696
2584 -3.09211 -7.44464
2585 -3.69797 3.66538
2588 -8.53823 -9.65953
2589 -2.90903 -10.08421
2590 -8.77659 -9.14839
2591 -3.28193 -7.56419
2592 -5.25837 -8.21089
2593 -4.88598 6.56851
2594 -10.55529 5.45706
2595 -7.65080 3.42343
2616 -16.15251 5.30836
2618 -14.36739 3.83930
2623 -13.99530 3.25039
2625 -14.64547 3.66039
2626 -16.28347 3.31352
2627 -13.05556 4.33271
2628 -15.16900 7.69652
2629 -15.82031 -2.60328
2630 -13.75532 -3.08747
2631 -15.04561 -3.93382
2632 -13.09831 0.78197
2633 -16.67294 -1.56540
2634 -6.00388 -7.53866
2636 -6.60958 -8.85761
2640 -3.11965 -4.80950
2641 -3.35700 -4.49699
2642 -3.62196 -6.06034
2643 -5.09917 -4.09222
2645 -8.42044 -5.73578
2647 -8.95620 -4.10487
2648 -3.34140 -3.02033
2650 -4.03503 -3.57097
2651 -3.04349 -4.36193
2652 -7.80586 -3.86638
2656 -15.45532 -0.97244
2658 -4.38789 -2.07701
2659 -10.10493 0.01360
2660 -9.67833 -1.53797
2661 -9.79815 0.49454
2662 -6.56022 -0.14169
2663 -6.71659 0.26213
2664 -7.30190 1.55735
2667 -4.83403 1.78722
2673 -15.93107 1.44866
2675 -13.07284 -8.61540
2676 -12.57535 -5.46625
2677 -11.15041 -10.21311
2678 -13.65040 -10.07947
2679 -12.10806 -10.87389
2680 -15.28517 -10.04798
2685 -17.08401 -7.48168
2686 -15.48558 -5.33891
2687 -16.50480 -6.62143
2688 -11.96888 -5.82647
2689 -17.10149 -6.15269
2690 -16.34943 -6.81179
2693 -10.24506 -11.10720
2694 -14.41231 -10.53729
11816 13.93118 6.12826
11817 6.45788 -10.11583
11871 14.77782 3.09357
11872 6.63868 -11.12697
11873 6.03524 -9.67248
11874 7.23126 -11.41548
11875 4.99463 -7.96362
11917 6.36125 11.05766
11918 14.26290 3.23214
11919 10.69841 2.97505
11920 11.16351 2.94389
11921 15.59154 3.55057
11922 4.24367 -6.12236
11928 -2.64225 4.60787
11929 -1.79479 -0.08533
11930 0.59137 -0.67310
11931 1.19522 0.66071
11932 -1.68224 0.43179
11933 0.70934 -0.86086
11934 -1.83352 -0.22531
11935 -0.44414 1.04888
11936 -3.23119 0.59980
11937 -0.41880 -1.68994
11938 -0.80899 1.38609
11939 2.03291 -5.48988
11940 -1.43084 -5.75888
11941 -1.21000 -5.80887
11942 3.17320 -5.58878
11943 -2.32839 -4.98536
11944 2.89876 -4.80307
11945 -2.45008 -4.64814
11946 2.87272 -6.55426
11947 2.17188 -3.77294
11948 1.10813 -10.20234
11949 -1.63559 -11.21823
11950 3.52230 -10.75955
11951 1.23685 -10.01092
11952 -1.89315 -11.24954
11953 0.06231 -8.67768
11954 -1.60690 5.09461
11955 1.51832 7.20459
11956 -3.80091 5.97334
11957 -2.50717 4.41319
11958 -3.38704 4.35063
11959 1.97780 3.97837
11960 -1.20528 -9.36600
11961 0.44583 -9.41014
11962 -0.59707 7.20140
11963 1.97730 4.35666
11974 10.50947 -7.87381
11975 6.90295 -3.68992
11976 11.98036 -8.75464
11977 9.91841 -8.03046
11978 13.75923 -4.86724
11980 11.87699 -7.37138
11981 11.06644 -10.94484
11982 17.40142 -8.31014
11983 8.79438 -10.10503
11984 11.56651 -10.14770
11985 14.96363 -9.17600
11986 15.85708 -10.66782
11988 15.07515 6.53562
11989 12.32039 6.95468
11990 13.59982 0.38081
11991 9.78237 -2.26627
11992 13.51783 -0.22543
11993 13.21344 0.05870
11994 11.07764 -6.57342
11995 6.98483 -5.86954
11996 4.11770 -5.73236
11997 17.20125 -5.81293
11998 15.11214 -3.63170
11999 4.24960 -4.22374
12000 10.47791 -3.62545
12001 4.84816 -6.99616
12002 16.14491 -3.52984
12003 4.53776 0.76179
12004 12.87832 2.73593
12005 5.06389 -0.65620
12006 17.15170 -1.97638
12007 13.38132 0.01759
12008 6.93972 1.75386
12009 7.04284 0.17804
12010 4.05677 -0.81783
12011 15.77892 1.06588
12012 4.27566 1.27959
12013 16.47532 1.75487
12014 6.77954 1.26825
12015 7.34925 1.24649
12016 8.67780 0.53128
12017 13.67728 0.80424
12021 3.57606 -6.21277
12023 6.58512 11.05326
12024 11.88908 5.43872
12025 10.98773 6.01320
12026 4.63319 5.28128
12027 9.29735 6.38513
12028 6.69464 5.36283
12029 8.92551 5.41421
12030 13.20505 6.18958
12031 13.81385 3.55766
12032 11.12280 6.59363
12033 14.61104 5.55503
12034 14.78409 5.40528
12035 2.93276 6.28083
12036 12.07101 6.37983
12037 15.79950 3.71507
12038 14.11703 3.35918
12039 10.56342 2.94841
12040 8.03800 4.74061
12041 -3.75640 10.25033
12042 -1.14319 9.65726
12043 -2.30057 11.40733
12044 0.01597 10.33731
12045 -3.67675 10.87601
12046 1.78388 11.12639
12047 -1.33699 9.50500
12048 2.07414 9.26812
12049 -1.68257 9.16081
12050 -1.65840 8.05695
12055 6.64834 11.26814
12056 4.24764 8.95063
12057 4.09116 11.14155
12058 8.95696 9.40893
12059 6.26499 8.97455
12060 8.32000 8.37759
12061 11.39595 10.95581
12063 2.71099 7.72970
-99
DJI_20211224093709_0645 H_34.99999_23.32763
2175 -12.50586 4.47202
2178 -13.25734 5.16238
2180 -15.26195 4.02446
2181 -14.40615 5.13837
2182 -16.24654 5.03229
2184 -13.28694 3.40885
2199 -11.57582 -1.29024
2210 -15.40168 -1.58470
2258 -15.97214 8.24894
2260 -15.29995 9.71846
2261 -12.33554 9.11982
2264 -13.50014 7.69142
2266 -14.44473 9.01755
2267 -13.84603 9.67295
2279 -6.13117 1.01823
2280 -12.60121 11.02742
2281 2.68119 11.12863
2288 6.66518 9.36833
2289 3.75661 10.02374
2290 8.94368 8.96406
2291 4.44822 11.09671
2292 6.82380 9.71922
2293 11.15077 8.37117
2294 13.61974 9.13333
2295 3.78040 11.31652
2296 7.64012 10.41858
2297 10.86992 8.48898
2310 13.54064 5.93001
2311 14.46508 7.08981
2312 15.44391 5.85790
2319 -6.27732 5.30540
2320 -9.50916 6.64915
2321 -8.37211 5.78325
2322 -9.47530 3.34534
2324 -6.70567 4.87472
2325 -4.00390 4.45044
2326 -4.22349 6.21915
2329 -5.72289 3.77194
2330 -3.85419 6.65421
2333 -9.36676 8.78188
2334 -6.39939 8.93188
2335 -1.18875 9.26778
2336 -1.71743 10.03905
2337 -10.76258 10.19582
2338 -9.62313 10.83713
2339 -0.26398 10.04016
2340 0.99937 11.02691
2341 -1.09724 10.95277
2342 -8.00642 10.22424
2343 -0.73516 8.94594
2344 1.07196 10.16806
2345 -4.19505 11.45884
2347 -4.52650 11.47994
2348 -0.78686 8.65222
2349 -3.65467 8.93015
2350 -1.13826 8.62857
2351 0.84524 9.81521
2522 14.96516 6.19445
2564 -11.55091 1.47681
2566 -13.10787 -0.77789
2567 -14.42113 -0.94473
2575 -15.33646 -5.16474
2576 -11.67750 -6.21005
2578 -12.38531 -6.60516
2580 -11.83664 -5.36455
2582 -10.97163 0.59423
2583 -8.87160 1.84433
2585 -3.51060 -0.94296
2593 -4.69104 1.95851
2594 -10.37804 0.88735
2595 -7.45257 -1.16925
2616 -15.97702 0.78627
2618 -14.17753 -0.69546
2623 -13.80026 -1.28648
2625 -14.45384 -0.87730
2626 -16.10206 -1.20901
2627 -12.88230 -0.21315
2628 -15.00558 3.16509
2629 -15.59593 -7.10284
2632 -12.89767 -3.75084
2633 -16.44203 -6.05451
2640 -2.91383 -9.35754
2641 -3.15942 -9.05122
2642 -3.42337 -10.59473
2643 -4.89516 -8.64330
2645 -8.20316 -10.25418
2647 -8.74939 -8.64125
2648 -3.14282 -7.59182
2650 -3.83478 -8.13272
2651 -2.84916 -8.92116
2652 -7.59677 -8.40533
2656 -15.24274 -5.48103
2658 -4.18367 -6.66013
2659 -9.90228 -4.53697
2660 -9.47658 -6.08372
2661 -9.59898 -4.06160
2662 -6.36081 -4.71855
2663 -6.51682 -4.30540
2664 -7.10561 -3.02557
2667 -4.62856 -2.81632
2673 -15.72817 -3.07133
2676 -12.35169 -9.96013
2686 -15.24734 -9.80533
2687 -16.24891 -11.05745
2688 -11.75214 -10.31366
2689 -16.85073 -10.59459
2690 -16.09102 -11.24423
11816 14.14971 1.48302
11871 14.96801 -1.54001
11917 6.58298 6.44164
11918 14.46216 -1.40302
11919 10.89045 -1.65976
11920 11.35918 -1.69137
11921 15.79406 -1.08836
11922 4.41990 -10.68285
11928 -2.44331 -0.00625
11929 -1.60232 -4.68880
11930 0.78323 -5.27122
11931 1.38855 -3.94488
11932 -1.48919 -4.17013
11933 0.90445 -5.46724
11934 -1.63683 -4.82243
11935 -0.25029 -3.55569
11937 -0.22591 -6.27915
11938 -0.61525 -3.24257
11939 2.21827 -10.05127
11940 -1.23783 -10.30505
11941 -1.00753 -10.35902
11943 -2.13110 -9.53844
11944 3.08467 -9.37565
11945 -2.24871 -9.20575
11946 3.04700 -11.09684
11947 2.35657 -8.34793
11954 -1.40835 0.48036
11955 1.71848 2.58426
11956 -3.60648 1.36240
11957 -2.30948 -0.20419
11958 -3.19378 -0.25516
11959 2.18635 -0.64084
11962 -0.40165 2.58440
11963 2.17566 -0.26630
11979 12.15082 -8.08368
11988 15.29518 1.86826
11989 12.52838 2.30529
11990 13.78117 -4.24708
11991 9.95327 -6.86459
11992 13.70287 -4.85039
11993 13.39178 -4.56065
11994 11.21261 -11.12140
11995 7.15704 -10.43273
11996 4.29067 -10.29662
11997 17.30196 -10.36178
11998 15.24997 -8.21741
11999 4.42906 -8.80321
12000 10.64832 -8.19704
12001 5.01983 -11.54341
12002 16.28624 -8.10737
12003 4.72061 -3.86242
12004 13.07115 -1.89392
12005 5.23361 -5.25289
12006 17.29947 -6.57567
12007 13.56143 -4.60960
12008 7.12941 -2.87194
12009 7.24000 -4.44800
12010 4.24686 -5.43576
12011 15.96031 -3.55888
12012 4.46346 -3.33951
12013 16.65998 -2.87598
12014 6.96726 -3.35170
12015 7.54549 -3.38304
12016 8.86830 -4.08634
12017 13.86247 -3.81618
12021 3.75359 -10.76717
12023 6.80688 6.43543
12024 12.09957 0.79656
12025 11.19638 1.36413
12026 4.83394 0.64456
12027 9.50158 1.74656
12028 6.89826 0.72947
12029 9.13387 0.77049
12030 13.41318 1.55236
12031 14.01052 -1.07949
12032 11.33570 1.94830
12033 14.82114 0.90958
12034 14.99310 0.76053
12035 3.12603 1.65162
12036 12.28515 1.73587
12037 15.99579 -0.92109
12038 14.31730 -1.27630
12039 10.76896 -1.70159
12040 8.24016 0.10009
12041 -3.55864 5.65337
12042 -0.93400 5.04233
12043 -2.10660 6.81463
12044 0.22098 5.73755
12045 -3.47782 6.28760
12046 1.99754 6.52349
12047 -1.14557 4.89205
12048 2.28450 4.65272
12049 -1.47891 4.55362
12050 -1.45138 3.44957
12054 7.07771 7.36608
12055 6.87340 6.64954
12056 4.46831 4.32451
12057 4.30017 6.53864
12058 9.17772 4.77026
12059 6.47915 4.33906
12060 8.53341 3.74260
12061 11.63448 6.33134
12062 8.95853 8.00992
12063 2.91555 3.10058
12064 12.58767 2.35035
-99
DJI_20211224093711_0646 H_34.99999_23.32763
2175 -12.31281 -0.36073
2178 -13.08279 0.33248
2180 -15.07704 -0.78905
2181 -14.21397 0.31765
2182 -16.07123 0.23276
2184 -13.08198 -1.42090
2199 -11.35536 -6.09248
2210 -15.17705 -6.37433
2258 -15.81215 3.45950
2260 -15.14931 4.93105
2261 -12.16325 4.30068
2264 -13.32264 2.86847
2266 -14.28563 4.21805
2267 -13.67822 4.87279
2279 -5.92274 -3.84539
2280 -12.43630 6.22543
2281 2.87966 6.22485
2288 6.88933 4.46270
2289 3.97694 5.13234
2290 9.18099 4.04625
2291 4.66440 6.19694
2292 7.04648 4.80474
2293 11.36998 3.44845
2294 13.87508 4.18148
2295 4.00421 6.42487
2296 7.87066 5.48694
2298 7.19999 8.43882
2299 13.70157 7.91561
2300 13.33395 7.64140
2301 6.53409 7.17331
2310 13.76512 0.95859
2311 14.67929 2.18124
2312 15.66636 0.88737
2314 11.01633 10.91052
2315 7.51065 8.43122
2319 -6.07799 0.43738
2320 -9.32253 1.80126
2321 -8.17750 0.92335
2322 -9.26798 -1.50611
2324 -6.51076 0.01079
2325 -3.82176 -0.44567
2326 -4.00026 1.32979
