8back01053 H_25.39998_16.93332
5077 4.35115 3.04080
5078 7.17272 4.54580
5083 4.01119 1.86480
5095 10.37586 1.00662
5096 10.77350 -2.91931
5098 2.58054 -3.07942
5099 5.41487 7.62666
5281 9.11406 -4.92469
5994 9.49314 2.57117
10036 -0.01153 1.69055
10913 -0.16826 1.92497
11003 0.59825 -2.35826
11993 -4.35597 4.89769
12543 -1.41748 -6.43956
17083 1.11656 0.67436
17517 10.23560 3.89576
17912 1.67419 -2.93174
18029 3.32147 3.15995
18033 2.94793 3.11008
18035 -11.34894 6.60353
18177 7.04587 4.02971
18184 -3.09457 7.79427
18378 1.24190 -3.81695
18386 6.73847 -0.96932
18388 1.36662 7.08364
21891 9.31006 3.44828
22053 -3.08249 -6.90570
22054 6.15543 -8.11175
22216 5.09806 -4.52368
22217 -2.85531 -2.39160
22247 4.83428 7.66875
22248 -8.90095 1.19670
22249 0.38503 7.82696
22251 -0.69283 7.04512
22252 4.45023 6.97448
22254 0.91530 -4.48811
22255 9.35378 6.31913
22256 10.49259 2.37492
29023 -2.86444 -2.95066
29028 -11.30318 8.37156
29030 -8.58752 5.31669
29346 -0.87886 -6.90436
-99
8front01319 H_25.39998_16.93332
22258 -9.24462 -5.77720
22259 -9.34377 -4.83511
-99
8left01319 H_25.39998_16.93332
17532 -10.67833 -6.48095
17646 -8.38113 -4.55690
22263 -11.85449 -5.03633
22264 -11.25574 0.97611
22265 -11.34793 1.45629
22266 -10.10992 2.02428
22267 -6.51823 5.11398
-99
8right01319 H_25.39998_16.93332
17651 11.89174 1.17681
22144 -1.40703 4.01315
22196 1.93830 2.89704
22197 11.63387 3.51986
22198 -10.55393 7.92537
22199 0.20522 7.42227
22200 -5.50013 3.94141
22272 -6.15910 0.39728
29517 -4.83212 -8.16591
29623 -5.30616 3.42989
-99
8back01320 H_25.39998_16.93332
17174 1.14332 -5.94095
17324 4.95112 5.23673
17507 4.17897 -1.85930
17601 2.82804 -1.20811
21865 -0.21333 -7.18037
22042 -1.53971 -2.70200
22157 3.08223 1.48774
22202 -0.02468 -0.50663
22203 -2.69697 2.47760
22204 -3.37511 1.59593
22206 0.57719 -8.27205
22207 -0.77505 1.26480
22208 12.60711 -5.11229
22209 -1.57677 2.57748
22273 6.85475 4.06749
22274 8.38396 7.60031
22275 5.76585 4.06518
22276 9.72438 6.90850
22277 1.85044 -6.54077
22278 8.45757 7.44343
22281 6.22978 7.09046
22282 9.37406 5.89224
22283 2.89322 -4.28915
22286 1.59533 5.20649
22288 -8.87339 0.12414
-99
8down01320 H_25.39998_16.93332
1747 -11.23934 -2.10415
1754 -5.61344 -5.83142
1802 -11.54009 -6.93120
1902 -2.40477 -6.88151
1963 -6.97168 1.51670
2031 -6.54485 -6.61524
2046 6.79637 -6.12509
2051 0.83416 -6.55769
2101 -0.57655 1.56323
2105 -0.70402 -4.78642
2106 -1.45902 -5.49076
2111 -7.01445 -6.96806
2113 -7.99901 -7.29287
2226 -11.39149 1.71942
2261 6.60914 -2.65587
2324 8.38914 7.16666
2511 -8.06329 1.46344
2654 -11.53900 -5.96448
2730 10.25322 -0.55851
2871 1.16876 -5.10310
2907 0.82521 -4.59494
2928 -2.44168 -1.32945
4277 -7.52885 4.53324
4279 -12.21550 2.37539
4281 11.96261 5.09227
4285 10.28228 5.96846
4290 -7.95803 1.74151
4293 6.55626 0.27474
4294 -10.34390 4.86177
4297 -10.45698 6.70226
4299 -4.01139 -0.91291
4300 3.97800 -1.29113
4301 9.34306 -3.15344
4303 -8.21090 1.74561
4305 -9.11030 -4.09531
4307 -3.50974 1.30227
4310 -12.19407 2.69591
4331 -6.94158 5.35617
4356 -2.54044 7.95841
4358 -7.66380 8.04171
4384 -2.09302 -1.02360
4388 -3.16476 4.92244
4389 2.78691 4.22100
4394 -9.98062 7.50780
4400 0.23385 0.57832
4407 -2.76722 5.76026
4409 -1.50290 1.60201
4422 0.84556 0.73402
4444 -9.94143 5.51272
4450 0.15517 -1.34323
4522 -2.90563 -0.26881
4855 -0.37605 -5.20701
4858 -3.01999 -6.45275
4872 4.24694 -5.83379
4931 0.00791 8.41428
5004 -11.39149 1.71942
5012 -7.22213 8.04120
5013 -7.53058 7.98248
5018 2.61149 8.35328
5019 2.71650 0.12261
5033 10.12451 4.12717
5037 -1.41116 5.24097
5038 1.05429 -1.22138
5043 4.08216 -0.14837
5044 -1.07457 -0.66482
5045 -1.40441 1.13373
5046 -1.09693 -0.78656
5047 -1.18435 1.21691
5048 0.02738 -1.10575
5059 0.48578 -0.44035
5061 4.86544 -0.05234
5077 4.19273 -0.08232
5078 6.94165 1.25535
5281 8.77734 -7.69649
5907 7.41011 8.28106
5966 10.02253 3.26314
5994 9.17480 -0.42255
6404 8.36775 -4.40160
6406 7.22818 -4.91428
10036 -0.07939 -1.18687
10927 -3.24694 -6.33388
11993 -4.29643 1.70859
12546 1.00182 -3.63656
16611 -2.88502 -6.69176
16790 7.06343 -3.54040
17328 0.14165 -1.08671
17512 7.28734 4.06015
17907 7.54561 0.82049
18029 3.19203 0.09981
21891 9.02283 0.40357
22216 4.89002 -7.26187
22247 4.67766 4.18200
22248 -8.73637 -1.56602
22249 0.31476 4.38507
22250 4.35030 5.05666
22291 3.50893 -3.86591
22292 -2.84378 5.28462
22293 7.12610 -4.02827
22294 6.46637 4.08725
22295 4.80503 4.93101
22296 -1.37409 7.43035
28984 5.42724 7.79882
29023 -2.82024 -5.50545
29253 2.84712 2.49914
-99
8front01320 H_25.39998_16.93332
-99
8left01320 H_25.39998_16.93332
11626 -10.14084 -7.01473
11944 -10.56601 -5.46064
12128 -1.91132 -6.18408
12250 -1.79509 -6.18312
17532 -8.39037 -6.25872
17567 2.26814 -1.91618
17568 5.27250 -7.48529
17569 3.37143 -2.67503
17570 4.81627 -5.22442
17646 -5.88189 -4.25930
17854 -9.46579 -5.85400
17863 -7.55074 -6.58164
17864 -12.10346 -6.22595
17865 -11.86963 -4.77861
17963 -8.10376 -0.62316
18145 -0.40385 -6.78551
22223 10.66786 3.49744
29201 -8.29332 1.32265
29216 -2.98705 -4.82899
29217 1.52142 -4.37713
29218 -1.57286 -4.18948
29219 -0.15172 -3.69166
29231 -4.84774 -2.86270
-99
8right01320 H_25.39998_16.93332
17770 9.33814 5.47960
18331 -4.60360 -0.51146
18332 1.27207 -2.98693
18713 -9.50064 4.72030
22224 -1.80512 0.56393
22225 -1.81256 -0.96343
22226 -0.26375 3.86712
22227 -3.85513 -0.13893
22228 -4.34284 -1.41756
22229 -6.15352 5.68846
22230 -1.29946 3.44581
22231 -7.01782 7.23527
22299 0.94409 6.68495
22300 -5.76452 0.95732
28518 5.10507 4.45664
-99
8back01321 H_25.39998_16.93332
11141 -4.59147 -5.47183
11142 -3.98752 -5.18967
11390 -4.68219 -2.69480
17314 -3.25647 2.23318
17323 -2.06155 7.44910
17324 4.87300 2.85074
17493 -3.77712 -7.06348
17507 4.19949 -3.57521
17601 2.88440 -2.93110
17610 -1.70988 -7.02425
17681 -0.16577 1.02715
17684 -2.24029 2.89432
17685 1.90823 5.68406
17686 1.56687 7.09245
17688 3.01705 -1.51118
22157 3.12009 -0.52318
22205 -10.15793 -3.54127
22234 -8.25172 0.39859
22275 5.65748 1.84114
22277 1.93085 -7.87231
22278 8.11959 4.66924
22279 -1.93261 4.32356
22280 1.13086 1.65658
22281 6.04571 4.36563
22283 2.94905 -5.72506
22284 -4.24314 5.14726
22285 -2.96621 -0.62081
22286 1.71506 2.90426
22287 -0.87826 -1.78207
22288 -8.55348 -1.39599
22289 -7.77621 3.81261
22290 -7.63880 7.82316
22302 -5.68663 3.21547
22303 -5.40893 7.64184
22304 -8.83549 8.08167
22305 5.20073 -1.48694
22306 -0.29204 -6.02667
22307 -3.97405 7.53000
22309 3.62315 -2.80506
22310 0.27105 -2.25836
22311 -6.27171 0.36227
22312 2.01063 -5.61130
22313 5.94880 7.58580
22314 2.77355 7.39568
22315 -5.51362 -5.37819
22316 5.15277 6.75652
-99
8down01321 H_25.39998_16.93332
4279 -11.72094 -1.42760
4281 11.84595 1.08871
4284 -8.14166 -4.92949
4285 10.19266 1.74415
4286 2.83450 -3.04804
4290 -7.60180 -2.06747
4292 1.09695 -8.10716
4294 -9.86588 1.14754
4297 -9.96401 2.87399
4299 -3.74691 -4.57263
4300 4.07096 -5.12416
4301 9.37364 -6.77056
4303 -7.82727 -2.07456
4305 -8.75895 -7.78699
4307 -3.24769 -2.48256
4309 -3.33809 -2.48292
4310 -11.69661 -1.11532
4312 8.04817 2.40157
4314 -6.01030 6.85046
4315 4.76344 1.78232
4316 -0.73307 -6.07873
4317 10.18024 -5.28330
4322 -1.57822 -4.18514
4331 -6.55725 1.29841
4371 -2.06778 4.46791
4400 0.42400 -3.10394
4402 1.01404 -2.96256
4407 -2.51135 1.66044
4409 -1.28696 -2.28870
4422 1.01404 -2.96256
4446 -1.44785 8.41792
4461 3.33831 8.33021
4486 -8.61429 5.77294
4497 -8.86343 5.51023
4522 -2.64511 -3.88350
4552 -10.87658 8.23774
4930 9.36664 4.01946
4931 0.19196 4.35680
4932 -0.38583 4.41857
4933 -0.04839 4.40855
4934 7.27703 3.98920
4937 -2.05724 4.31961
4947 5.54740 4.22474
5005 -8.77649 4.63942
5006 -9.42171 4.29530
5008 -6.79966 4.58950
5009 -7.57703 5.76762
5012 -6.83376 4.05980
5013 -7.12842 4.00650
5014 -2.93935 4.44442
5015 -10.70290 5.25295
5031 2.99239 4.15955
5032 -0.76503 -4.53442
5033 10.05996 -0.01079
5037 -1.18969 1.13094
5041 1.26256 -4.90097
5043 4.17560 -3.95243
5044 -0.87826 -4.28462
5046 -0.89542 -4.40410
5048 0.21030 -4.71844
5052 -9.73384 -1.70104
5053 2.39747 8.38742
5055 -8.63403 0.71867
5058 0.96292 -3.81810
5059 0.65458 -4.09285
5061 4.94358 -3.87998
5062 0.98445 -8.13290
5063 -2.01920 -7.14604
5064 5.79081 -3.81752
5078 6.96748 -2.69374
5112 2.35720 4.27987
5907 7.38520 4.15952
5966 9.96663 -0.82246
5978 8.34010 4.12490
5994 9.19520 -4.14704
6333 8.59798 4.11051
10036 0.08218 -4.79456
10913 -0.02495 -4.57437
11067 -2.66824 -2.59318
11392 -10.42157 8.29579
11711 -3.82627 4.48151
11812 7.61299 4.23081
11993 -4.01170 -2.15431
17330 -1.19790 -5.97793
17516 1.39571 -2.42505
17627 -0.40671 3.38458
17702 -2.75935 4.50478
17703 0.68894 -0.57169
17907 7.57288 -3.03243
18029 3.30354 -3.66236
21891 9.02163 -3.34675
22291 3.62359 -7.27085
22292 -2.58160 1.18400
22293 7.19033 -7.61086
22294 6.49046 -0.05719
22317 1.45821 -0.79711
22318 7.40376 2.93803
22319 3.13789 0.08976
22320 3.52981 -3.32688
29075 -8.84555 -3.68616
29076 11.73599 -1.48232
29461 -9.77296 2.98382
-99
8front01321 H_25.39998_16.93332
22322 -10.56554 -1.02430
22323 -11.58397 -2.23539
22324 -10.15741 -1.30747
22325 -7.95336 -6.10127
-99
8left01321 H_25.39998_16.93332
5036 -6.20153 -4.88544
5049 -4.17983 -5.25294
5054 -7.04457 -4.74972
11421 -7.10467 -6.40795
11626 -7.09854 -6.18163
11664 -10.31214 -5.05248
11667 -9.32809 -3.60022
11850 -3.27546 -6.31699
12043 -3.74611 -2.60241
12250 1.00483 -5.57494
17431 11.27039 -0.80947
17647 -5.06080 -7.14789
17743 -8.43320 -3.85857
17746 -10.92651 -5.84507
17854 -6.32961 -5.04078
17863 -4.57104 -5.81538
17864 -8.91473 -5.34443
18145 2.28915 -6.21978
22262 -3.98799 1.01842
22327 -4.30600 1.57389
22328 -10.30025 -7.66557
22329 -2.04752 -1.89111
22330 -6.25114 2.75584
22331 -5.74203 1.06088
22332 -0.40446 3.25305
22333 -4.85120 0.85029
22334 -3.19752 0.69273
22335 -3.21936 -2.30481
22336 9.59188 3.21912
29201 -4.38732 2.11893
29231 -1.44055 -2.13410
-99
8right01321 H_25.39998_16.93332
17399 -3.61584 3.46155
17598 -2.12142 4.94168
17599 -0.12649 1.60263
17600 -2.78265 1.97178
17652 11.78120 3.18981
17771 -7.87258 0.24096
22269 -4.60845 3.50214
22337 -4.81058 -0.43372
22338 4.84338 3.94386
22339 0.52969 3.58744
22340 -3.11589 -0.40347
22341 -3.26304 -2.03745
22342 -0.60291 3.06737
22343 1.49462 -1.04561
22344 2.94047 4.20990
22345 -2.10799 -1.25344
22346 -4.37564 5.25194
22347 1.75272 2.97338
22348 1.88257 7.39435
22349 -8.04454 0.32313
22350 -5.63012 -1.98015
22351 3.56055 3.01127
22352 -6.36230 -0.24182
22353 -6.03160 0.77668
22354 7.22920 6.80725
-99
8back01322 H_25.39998_16.93332
5050 -1.18015 2.97542
5056 0.39914 4.86289
9999 -4.35966 -3.36690
17174 1.06481 -8.19833
17314 -3.18661 0.53357
17323 -2.02390 4.96822
17499 2.35987 -4.64769
17608 -7.48222 1.81983
17614 -3.42865 -3.91479
17681 -0.26953 -0.58103
17682 -4.86049 5.30751
17683 -4.64839 -6.66954
17686 1.35259 4.67772
17687 -4.68954 1.54931
17688 2.73603 -2.88932
17689 -11.73872 2.76418
17690 -8.11483 6.53968
17691 -8.02633 -1.19449
17692 -4.21506 6.39667
17693 -4.90178 -0.85478
17694 -10.94494 1.05130
17695 -4.87030 1.65289
17696 0.33933 -0.52141
17772 -2.39153 -4.11105
17773 -9.40801 2.37709
17775 0.53425 -3.03728
17776 1.05874 1.38312
17777 3.89313 -0.02803
17778 0.57403 -0.46830
17780 1.24243 7.03805
17781 -7.56023 5.52108
22210 -6.28755 -6.11089
22212 -2.98820 -6.79859
22232 -3.66527 -6.67785
22233 -6.68347 1.36340
22235 -5.51775 -1.10957
22236 -8.56159 -7.00616
22237 0.21804 0.14845
22238 -3.97112 -2.63310
22239 -5.62240 -2.85250
22273 6.19556 0.15304
22274 7.37754 2.63924
22276 8.56196 2.09372
22279 -1.92478 2.36959
22280 0.94901 -0.02455
22282 8.29619 1.35172
22284 -4.07018 2.98873
22285 -2.93071 -2.02521
22287 -0.95722 -3.05505
22289 -7.42765 1.94962
22290 -7.22295 5.37482
22302 -5.47765 1.43572
22303 -5.13665 5.20163
22304 -8.32970 5.61113
22305 4.79486 -2.85084
22306 -0.39919 -7.02967
22307 -3.79600 5.09280
22308 7.08688 4.99812
22309 3.30857 -4.04479
22310 0.12577 -3.54874
22311 -6.04663 -1.10103
22312 1.79638 -6.64008
22313 5.38637 5.13513
22314 2.46832 4.97230
22355 7.37754 2.63924
22357 4.87356 2.26080
22359 4.59880 6.81037
22360 -1.16940 5.75212
22361 7.82727 5.03707
22362 4.41124 5.44514
22363 7.21875 1.90371
-99
8down01322 H_25.39998_16.93332
1278 1.48972 1.81983
1917 -1.62138 1.26158
1918 -2.42762 4.97186
1919 0.40063 4.98324
2821 -4.34903 7.11363
2838 -6.99708 5.93538
2854 4.68182 4.97982
4079 -9.22957 7.15571
4930 9.06260 0.63635
4931 0.09894 1.06205
4933 -0.13390 1.11347
4934 7.02594 0.63021
4935 0.65437 1.08369
4936 1.40029 1.01702
4937 -2.09919 1.06657
4938 0.37860 1.06153
4939 8.34939 -3.47482
4943 0.12201 5.66321
4945 -1.42925 7.44955
4975 9.01787 0.91988
4976 -2.42045 1.18200
4992 2.97247 4.90314
5005 -8.68979 1.45337
5006 -9.32207 1.13093
5007 -3.67025 1.21831
5008 -6.74811 1.37868
5009 -7.51434 2.52387
5011 -2.45722 5.38928
5012 -6.78544 0.86962
5013 -7.07743 0.82192
5014 -2.97466 1.18681
5015 -10.57834 2.07251
5016 -6.69356 -1.65769
5017 -6.58674 -5.45161
5018 2.58708 0.95265
5019 2.66610 -6.68126
5020 6.76270 1.94342
5021 -1.65220 -7.84005
5022 10.97454 -5.95712
5026 -10.45555 0.96717
5027 0.68863 -3.17586
5028 -3.36706 -6.25712
5029 -8.28497 5.30459
5030 1.68065 4.93075
5031 2.83994 0.84113
5032 -0.85315 -7.43914
5033 9.71757 -3.41979
5037 -1.25609 -2.22817
5038 1.07626 -8.05983
5041 1.13140 -7.97473
5042 3.88110 7.56355
5043 3.97337 -7.04491
5044 -0.96703 -7.19455
5045 -1.27792 -5.76066
5046 -0.98525 -7.30989
5047 -1.06096 -5.67677
5048 0.08972 -7.62089
5052 -9.64458 -4.74297
5053 2.27151 4.91787
5055 -8.57446 -2.50541
5057 7.15677 7.23675
5058 0.84262 -6.77365
5059 0.53111 -7.02290
5077 4.08007 -6.99055
5078 6.70092 -5.93207
5125 5.70843 0.84163
5143 -4.67104 5.17745
5145 9.93119 -0.69918
5978 8.05946 0.75222
5994 8.88239 -7.16724
6333 8.30397 0.73902
10913 -0.14009 -7.48266
11212 5.14676 -0.46974
11392 -10.28457 4.98460
11423 -2.77311 5.12923
11481 9.73046 1.91786
11705 -6.86189 1.46346
11707 -5.58743 5.17278
11812 7.35727 0.86052
11993 -4.02516 -5.29577
17517 9.55372 -6.35292
17700 -6.53888 0.67708
17704 -11.94431 -4.86675
17784 1.10174 -2.45450
19322 2.17530 4.72601
22250 4.22251 -2.48197
22292 -2.61850 -2.15675
22317 1.32343 -4.16903
22318 7.13888 -0.56351
22365 2.05129 4.92388
22366 5.83484 4.79390
22367 8.42231 -2.67102
22368 1.36726 -1.27520
22369 11.36047 2.27954
25064 6.48582 -8.30897
29192 -11.37039 -7.43462
29249 7.35621 -2.38307
-99
8front01322 H_25.39998_16.93332
17345 -9.57634 3.44097
17809 -11.43940 3.48778
18027 7.04922 4.95889
22258 -10.54061 0.59561
22321 -11.29297 2.74495
22322 -11.24007 2.43865
22323 -12.32702 1.15053
22324 -10.80788 2.11397
22325 -8.60357 -1.77935
22370 -12.53389 0.44947
22371 -11.68714 -2.07045
22372 -8.53808 0.11626
-99
8left01322 H_25.39998_16.93332
5034 4.28285 -6.98840
5035 4.10368 -6.73766
5036 -3.55733 -4.60814
5049 -1.63261 -4.99676
5054 -4.36208 -4.46555
5060 -5.59519 -3.76744
11602 -12.07201 -6.41472
15047 8.68623 -5.30936
17641 0.92366 -7.18350
17647 -2.67143 -6.90520
17743 -5.61351 -3.55765
17746 -8.24033 -5.54345
17747 -5.25932 -1.73397
17985 -1.04923 2.55654
22262 -0.70543 1.31703
22263 -3.45694 -3.72490
22327 -0.96779 1.87824
22328 -7.77985 -7.37140
22329 0.93366 -1.61150
22330 -2.79984 3.06900
22331 -2.30841 1.39125
22332 2.89793 3.54233
22333 -1.56226 1.15884
22334 0.11046 1.02016
22335 -0.40685 -2.03981
22373 8.62751 6.70083
29197 7.16226 -7.61753
29202 5.18641 -4.38223
29236 -2.76227 -3.11948
-99
8right01322 H_25.39998_16.93332
17653 1.26312 6.24983
17770 0.89409 6.31725
22197 2.68910 4.45338
22269 -8.20227 4.07046
22270 -1.73164 -2.62176
22337 -8.45645 0.20098
22338 0.79796 4.53963
22339 -3.25753 4.16168
22340 -6.83460 0.23214
22341 -6.86000 -1.39628
22342 -4.32432 3.62466
22343 -2.24940 -0.43154
22344 -1.03962 4.78711
22345 -5.85636 -0.61155
22346 -8.16693 5.81527
22347 -2.21878 3.56680
22348 -2.80013 8.00804
22349 -11.64083 0.93804
22350 -9.18395 -1.34904
22351 -0.32707 3.58852
22352 -9.96786 0.38202
22353 -9.61775 1.36616
22354 2.59717 7.42538
22374 -0.79665 -1.78494
29473 7.60021 -7.30269
29624 11.41709 6.31921
-99
8back01332 H_25.39998_16.93332
-99
8down01332 H_25.39998_16.93332
1809 -8.72028 -7.02749
1958 -0.24280 -2.51053
1965 -7.38883 -5.63525
1968 -6.49384 -6.07541
1997 -12.38321 -5.85434
2095 -2.09288 4.84841
2097 -11.39834 2.33638
2168 -11.97248 5.63721
2169 -7.83039 3.74730
2363 11.66096 0.02709
2404 -8.65966 -0.00903
2446 -7.86217 3.01972
2450 -7.34331 3.73539
2461 5.08412 5.12461
2616 -7.53664 -3.50644
2821 9.72862 0.19734
2838 12.08385 1.40793
2854 1.00424 2.45514
2875 -8.07081 3.65449
2880 12.07156 5.88913
2886 0.13420 6.56635
4005 -4.31943 -2.04763
4087 -7.72616 3.69512
4930 -3.45768 6.86699
4933 5.83752 6.29459
4934 -1.40146 6.87053
4936 4.30729 6.40737
4943 5.32946 1.77737
4945 6.73886 0.07087
4952 6.67225 6.25896
4975 -3.39886 6.56588
4992 2.62972 2.51319
5109 -3.67410 5.48642
5113 7.36933 7.48316
5125 -0.01897 6.62151
5145 -4.11947 8.13699
5581 -7.78630 -5.18744
5589 -7.48205 -6.35392
5907 -1.49027 6.69056
5909 -4.33435 -2.48286
5912 -12.14542 -3.13413
5917 -7.39275 -3.55741
5929 -3.78348 -4.23713
5978 -2.42798 6.74289
5995 -9.06939 -2.19249
6002 -9.58782 -2.28617
6006 -11.15093 -1.35523
6333 -2.69575 6.75764
11423 8.12273 2.24102
11436 -3.77166 6.81811
11437 8.97243 6.79187
11567 -11.59051 -0.59552
11812 -1.72165 6.62251
17700 12.58124 6.58196
22219 -11.30353 -2.09974
22365 3.50736 2.49989
22366 -0.12137 2.65382
22379 -12.14092 -4.43354
22380 4.73435 4.65749
22381 -3.64638 -1.09389
22402 -7.03425 3.04876
22403 -3.65210 2.80195
29347 -8.53958 7.43414
-99
8front01332 H_25.39998_16.93332
21951 -5.95450 7.44748
21952 -8.28581 -6.83238
22326 -9.37501 3.90439
28914 -4.02327 1.53287
28985 12.22754 -2.48512
29176 3.87048 -2.46422
29344 -0.09912 -3.63115
29345 3.03862 3.94974
29346 -7.00223 -0.19299
29348 -7.94229 3.26162
29349 -0.88010 6.93975
-99
8left01332 H_25.39998_16.93332
22391 2.34466 -3.49273
22392 0.15736 4.27403
22393 1.60420 5.65888
22394 -1.77010 4.04717
22405 -3.27629 -4.67052
22406 -1.43991 -2.60549
22407 -0.03665 1.61894
22408 -5.65591 4.15151
22409 -5.63133 -5.50971
-99
8right01332 H_25.39998_16.93332
17865 0.35413 -5.76014
17871 1.77779 -6.91173
18156 4.20839 -2.73813
22401 1.96267 5.61919
-99
8back01333 H_25.39998_16.93332
22375 4.38028 -3.94406
22410 9.97956 -4.47732
22411 3.42022 -3.20508
22412 -1.96168 -3.11029
22414 -3.10777 -6.94628
22415 1.18553 8.21566
22416 11.79383 -3.83038
22417 0.01876 -7.96778
22418 -5.18239 7.94107
22419 1.34548 6.67507
22420 -0.16024 0.71099
22423 -0.30417 -3.18707
22424 -3.00613 1.58071
-99
8down01333 H_25.39998_16.93332
2169 -7.43720 -0.27447
2363 11.66702 -3.70321
2404 -8.28908 -3.90367
2446 -7.49934 -0.97455
2450 -6.99136 -0.26190
2461 5.14927 1.16873
2616 -7.22184 -7.27236
2875 -7.68943 -0.38436
2886 0.30827 2.47823
2890 -7.65833 -1.40737
3199 -12.01851 4.83266
4005 -4.05210 -5.83634
4077 -3.65649 1.00246
4931 5.65915 2.31801
4932 6.20911 2.24579
4933 5.88313 2.26578
4934 -1.18200 2.75079
4935 5.11116 2.29638
4936 4.37768 2.36243
4937 7.83256 2.30828
4938 5.38501 2.31791
4939 -2.31323 6.61710
4943 5.41047 -2.06811
4945 6.80301 -3.71384
4947 0.49273 2.50470
4955 1.77337 3.47561
4959 -3.79634 5.90638
4976 8.13991 2.19024
4992 2.75188 -1.35142
5109 -3.40959 1.42422
5112 3.57480 2.41247
5116 -11.58823 6.16298
5125 0.13475 2.53004
5132 -1.52115 2.40428
5141 10.62313 -1.75426
5142 11.49813 2.04941
5143 9.93405 -1.62719
5826 -8.83016 -4.73147
5906 -1.03487 3.60191
5908 -3.76070 1.59451
5909 -4.06931 -6.25633
5912 -11.72583 -6.94723
5966 -3.76099 7.51524
5978 -2.19927 2.62318
6002 -9.21972 -6.10879
6006 -10.73671 -5.21832
6333 -2.45172 2.63769
11436 -3.48700 2.68719
11437 8.93816 2.64379
11481 -3.78068 1.46772
11812 -1.50397 2.51051
18031 -1.89969 0.82872
18178 8.05145 2.15418
22219 -10.89335 -5.93572
22251 6.99675 6.93673
22365 3.61607 -1.36658
22367 -2.40845 5.81640
22379 -11.74620 -8.20704
22381 -3.39169 -4.91520
22425 4.07126 5.59143
22426 1.29470 2.46259
29204 11.00056 3.05000
29206 7.68781 -2.44058
29208 9.30742 6.46221
29209 0.51423 -8.26187
29224 -10.48396 -0.49259
-99
8front01333 H_25.39998_16.93332
16793 -7.40921 -3.61316
16946 1.18281 4.37703
18061 -5.68490 3.78962
18202 -4.10418 -0.07722
22222 -0.63151 -2.82924
22260 4.11187 2.05884
22326 -10.13371 7.60281
22383 5.92721 5.97565
22384 2.64445 -1.29483
22429 0.71142 -3.17278
22430 1.72178 -6.01918
22431 2.26607 -3.13348
22432 2.52203 2.89382
22433 3.17708 -6.41811
22434 10.20082 -5.12541
22435 4.81616 -0.01872
22437 4.15431 -5.67521
22438 -3.33621 -6.30732
22439 3.43185 -1.45587
22440 -0.02628 -0.95301
22443 -2.63832 1.15332
22444 6.97103 7.92040
22445 -1.18676 -2.28570
22446 4.78121 0.14037
22447 4.13332 2.18436
22448 -1.24043 -0.99081
29043 -6.99038 1.48106
29203 -5.81584 6.33926
29207 -10.20244 -5.16458
29210 7.64993 1.07052
-99
8left01333 H_25.39998_16.93332
18115 -8.87730 -3.95386
18116 -5.15902 -2.54492
18235 5.90138 -3.09118
22392 5.20452 4.96834
22393 6.67355 6.31818
22394 3.29026 4.77635
22396 6.30098 5.10870
22397 -4.08908 1.18111
22398 -5.21432 1.75056
22399 0.94226 3.98432
22452 1.55603 5.79949
22453 -0.19304 4.99039
22454 1.15225 -6.59004
22455 2.16542 4.60490
22456 -2.66642 4.68177
22457 1.81011 2.61137
22458 -3.52155 2.87555
22459 -5.42758 0.09183
22460 8.95017 1.96546
22461 -9.69937 4.24036
22462 -6.39860 1.47056
22463 -1.40587 3.28229
22464 -11.63936 3.45015
22465 -12.11075 -3.29153
22466 7.96560 4.72419
22467 4.80448 2.40401
22468 -10.15525 1.39409
22469 -1.24893 -6.96671
22470 7.43079 -2.10427
22471 2.13801 -0.05640
22472 3.03949 2.52632
22473 5.62285 2.44023
22474 -10.89177 0.78354
22475 5.80764 -6.67365
22476 -0.33358 -0.63472
22477 -6.07094 4.80372
22478 3.56419 -6.07079
22479 -4.17128 8.06750
22480 2.96193 -1.98378
22481 -10.94297 4.43742
22482 1.59449 -2.04370
22483 -0.54843 -3.98059
22484 3.24244 0.29136
22485 -10.48789 -3.34016
22486 -11.00730 -4.02643
22487 9.67456 -2.70741
22488 -1.19310 -2.41563
22489 5.58845 0.76349
22490 -4.51236 -5.77145
22491 -5.33865 -5.69254
22492 5.73624 -3.90607
22494 -8.21215 -0.09283
22495 -4.40799 -6.88723
-99
8right01333 H_25.39998_16.93332
10170 -0.64345 6.69631
17867 -2.80253 -5.40319
17877 -7.79658 -6.40324
17972 -0.77988 -7.00770
17985 2.36810 -1.90697
18128 -2.25055 -5.67265
18237 -0.31841 -1.21900
18238 3.43347 -5.23161
22401 -1.73651 5.69008
22496 2.29353 -3.59128
22497 5.53021 -3.08602
22498 2.07755 5.98345
22499 10.42964 7.71335
22500 0.61727 -3.80340
22501 2.93906 6.88103
22502 1.81113 5.20760
